Country Name,Year,GDPpC,Data.Daily cigarettes,Data.Percentage.Male,Data.Percentage.Female,Data.Percentage.Total,Data.Smokers.Total,Data.Smokers.Female,Data.Smokers.Male
Dominican Republic,1991-01-01,1349.81323757726,18.1,16.4,20.1,12.7,751412,289120,462292
Dominican Republic,1992-01-01,1562.52204746248,17.5,16.6,20.200001,12.9,777208,301145,476062
Dominican Republic,1993-01-01,1726.62547910699,16.9,16.700001,20.299999,13.1,800414,312151,488263
Dominican Republic,1994-01-01,1896.02011717605,16.4,16.700001,20.299999,13.2,821346,322025,499321
Dominican Republic,1995-01-01,2114.09059968729,15.9,16.700001,20.200001,13.2,838714,330261,508453
Dominican Republic,1996-01-01,2276.69837399209,15.4,16.5,19.9,13.1,851078,336183,514895
Dominican Republic,1997-01-01,2456.1059266301,15.8,15.4,18.6,12.2,811154,320114,491040
Dominican Republic,1998-01-01,2616.74548008741,16.1,14.4,17.4,11.4,777673,307689,469984
Dominican Republic,1999-01-01,2631.74358047799,16.200001,13.7,16.5,10.8,752722,298889,453833
Dominican Republic,2000-01-01,2845.84660974677,16.299999,13.0,15.7,10.3,732855,290646,442209
Dominican Republic,2001-01-01,2953.24792814874,16.299999,12.5,15.1,9.8000002,718044,283864,434179
Dominican Republic,2002-01-01,3085.51786572269,16.299999,12.0,14.6,9.3999996,707440,278265,429176
Dominican Republic,2003-01-01,2399.49812260147,16.4,11.7,14.2,9.1999998,701283,275372,425912
Dominican Republic,2004-01-01,2468.43681503623,16.5,11.4,13.9,8.8999996,698353,274065,424288
Dominican Republic,2005-01-01,3903.81518384433,16.5,11.1,13.6,8.6999998,696684,273700,422985
Dominican Republic,2006-01-01,4080.04571382126,16.4,10.9,13.3,8.6000004,696432,274325,422107
Dominican Republic,2007-01-01,4676.07911069651,16.1,10.7,13.0,8.3999996,698668,275927,422742
Dominican Republic,2008-01-01,5053.33029118417,15.6,10.7,13.0,8.5,713162,282418,430745
Dominican Republic,2009-01-01,5002.1532330508,15.1,10.8,13.1,8.5,731530,290453,441076
Dominican Republic,2010-01-01,5509.56805406696,14.5,10.9,13.2,8.6000004,751484,299308,452177
Dominican Republic,2011-01-01,5859.38154480292,14.0,11.0,13.3,8.6999998,772920,308817,464104
Dominican Republic,2012-01-01,6049.47161121834,13.6,11.1,13.4,8.8999996,794842,318322,476520
Ecuador,1980-01-01,2197.8681603298,16.799999,8.5,14.0,3.0,392001,69455,322546
Ecuador,1981-01-01,2611.25421866976,16.299999,8.5,14.0,3.0,403565,71434,332131
Ecuador,1982-01-01,2324.82995833234,16.0,8.5,14.0,3.0,416483,73495,342988
Ecuador,1983-01-01,1950.06035379929,15.9,8.5,14.0,3.0,430795,75673,355122
Ecuador,1984-01-01,1874.38263829255,15.8,8.5,14.1,3.0,445666,77891,367775
Ecuador,1985-01-01,1853.09253060359,15.7,8.6000004,14.2,3.0,461327,80126,381201
Ecuador,1986-01-01,1613.69747872541,15.6,8.6000004,14.3,3.0,477656,82395,395261
Ecuador,1987-01-01,1433.33260860995,15.8,8.6999998,14.4,3.0,495446,84842,410604
Ecuador,1988-01-01,1309.14384060501,15.8,8.6999998,14.5,3.0,513115,87279,425836
Ecuador,1989-01-01,1360.4874649822,15.8,8.6999998,14.6,2.9000001,531570,89686,441884
Ecuador,1990-01-01,1458.32687154356,15.9,8.8000002,14.7,2.9000001,550519,92054,458465
Ecuador,1991-01-01,1589.75217357078,15.9,8.8000002,14.8,2.9000001,568963,94351,474612
Ecuador,1992-01-01,1657.85872039798,15.9,8.8999996,14.8,2.9000001,586963,96594,490369
Ecuador,1993-01-01,1701.159458991,15.9,8.8999996,14.9,2.9000001,604381,98846,505535
Ecuador,1994-01-01,2001.17815885333,15.9,8.8999996,14.9,2.9000001,620577,101088,519490
Ecuador,1995-01-01,2113.2636522054,16.0,8.8000002,14.8,2.9000001,635504,103465,532040
Ecuador,1996-01-01,2142.3286405069,16.1,8.8000002,14.7,2.9000001,648580,106165,542415
Ecuador,1997-01-01,2349.21868534704,16.5,8.5,14.2,2.8,646691,108104,538587
Ecuador,1998-01-01,2293.65582793553,17.0,8.3000002,13.7,2.9000001,644727,111532,533195
Ecuador,1999-01-01,1582.75860694668,18.1,7.8000002,12.8,2.9000001,624861,116660,508201
Ecuador,2000-01-01,1451.53088517998,19.299999,7.4000001,11.8,3.0,604784,123538,481246
Ecuador,2001-01-01,1904.81367007224,20.299999,7.0,10.9,3.0999999,586706,131507,455199
Ecuador,2002-01-01,2184.209243808,21.1,6.5999999,10.1,3.2,571904,139459,432446
Ecuador,2003-01-01,2438.34368429156,21.6,6.3000002,9.3999996,3.3,561491,146345,415146
Ecuador,2004-01-01,2703.56567057465,21.299999,6.3000002,9.1999998,3.4000001,567717,155118,412599
Ecuador,2005-01-01,3014.3100093159,21.299999,6.0,9.0,3.2,561288,147503,413785
Ecuador,2006-01-01,3340.84090289849,20.6,6.0,9.0,3.0999999,570775,147519,423256
Ecuador,2007-01-01,3579.03224391806,19.799999,6.0,9.1000004,3.0,584874,148242,436632
Ecuador,2008-01-01,4260.43318396471,18.700001,6.0999999,9.1999998,3.0,601798,149541,452257
Ecuador,2009-01-01,4240.70259271564,17.700001,6.0999999,9.3000002,3.0,621904,151570,470334
Ecuador,2010-01-01,4640.24634437845,16.799999,6.1999998,9.5,3.0,643370,154117,489254
Ecuador,2011-01-01,5202.65645902066,15.8,6.3000002,9.6999998,2.9000001,664815,156846,507968
Ecuador,2012-01-01,5678.45572070003,14.8,6.4000001,9.8000002,2.9000001,685996,159760,526236
El Salvador,1980-01-01,792.629461307538,19.5,11.3,20.1,3.0999999,287316,40832,246485
El Salvador,1981-01-01,755.565945722442,19.0,11.1,19.9,3.0999999,289917,41509,248407
El Salvador,1982-01-01,738.969574147634,18.5,11.0,19.799999,3.0,292081,42154,249927
El Salvador,1983-01-01,747.673146142168,18.0,10.9,19.6,3.0,294545,42823,251721
El Salvador,1984-01-01,765.687100486197,17.5,10.8,19.5,3.0,297651,43540,254112
El Salvador,1985-01-01,779.281928543907,17.0,10.8,19.4,3.0,301323,44310,257013
El Salvador,1986-01-01,758.765652447861,16.5,10.7,19.299999,3.0,305639,45102,260538
El Salvador,1987-01-01,781.111027786549,16.0,10.7,19.200001,3.0,310634,45927,264707
El Salvador,1988-01-01,810.35269725594,15.6,10.6,19.1,3.0,316325,46881,269444
El Salvador,1989-01-01,829.512514644292,15.2,10.6,19.1,3.0,322113,47872,274241
El Salvador,1990-01-01,897.59298208612,14.9,10.5,19.0,3.0,328548,49014,279534
El Salvador,1991-01-01,961.778992029035,14.6,10.5,19.0,3.0,335878,50305,285573
El Salvador,1992-01-01,1047.04315726038,14.3,10.5,19.0,3.0,343830,51646,292184
El Salvador,1993-01-01,1186.34072499191,14.1,10.5,19.1,3.0,351992,52974,299018
El Salvador,1994-01-01,1348.90791173359,14.0,10.5,19.1,3.0,358984,54136,304848
El Salvador,1995-01-01,1552.13020783046,13.9,10.5,19.1,3.0,365129,55138,309990
El Salvador,1996-01-01,1653.63054885685,13.9,10.5,19.1,3.0,370418,55963,314456
El Salvador,1997-01-01,1749.50183461649,14.0,10.4,19.0,2.9000001,371467,55453,316014
El Salvador,1998-01-01,1858.37139425221,14.2,10.3,18.9,2.9000001,372346,54948,317398
El Salvador,1999-01-01,1904.87490234395,14.4,10.2,18.799999,2.8,372829,54450,318379
El Salvador,2000-01-01,1977.84061443838,14.6,10.1,18.700001,2.7,373093,53988,319105
El Salvador,2001-01-01,2051.15877420114,14.9,10.0,18.5,2.7,373025,53649,319376
El Salvador,2002-01-01,2106.73946874831,15.3,9.8999996,18.299999,2.5999999,372312,53461,318851
El Salvador,2003-01-01,2197.48200095937,15.8,9.6999998,17.9,2.5999999,367952,52710,315241
El Salvador,2004-01-01,2273.95550275819,16.200001,9.5,17.700001,2.5,366995,52197,314798
El Salvador,2005-01-01,2434.32353117029,16.5,9.3999996,17.5,2.5,366864,51823,315042
El Salvador,2006-01-01,2651.43088765876,16.9,9.3000002,17.4,2.4000001,367639,51575,316063
El Salvador,2007-01-01,2814.58988893523,17.200001,9.1999998,17.200001,2.4000001,369778,51605,318172
El Salvador,2008-01-01,2964.172140237,17.4,9.1000004,17.1,2.4000001,373409,51978,321431
El Salvador,2009-01-01,2889.68588721937,17.6,9.1000004,17.1,2.3,378491,52827,325664
El Salvador,2010-01-01,3017.3073947577,17.6,9.1000004,17.1,2.4000001,385591,54147,331444
El Salvador,2011-01-01,3304.97418347889,17.5,9.1999998,17.200001,2.4000001,393445,55704,337741
El Salvador,2012-01-01,3471.05126865498,17.4,9.1999998,17.200001,2.4000001,401864,57349,344516
Equatorial Guinea,1980-01-01,179.261123623496,65.099998,7.9000001,15.3,1.2,9848,772,9075
Equatorial Guinea,1981-01-01,123.69564857953,61.099998,8.3000002,15.9,1.1,11286,799,10487
Equatorial Guinea,1982-01-01,140.287918684868,56.700001,8.8000002,16.6,1.1,13375,850,12525
Equatorial Guinea,1983-01-01,131.976982359418,53.099998,9.1999998,17.299999,1.1,15831,917,14914
Equatorial Guinea,1984-01-01,140.563176599027,50.5,9.6000004,17.799999,1.1,18236,987,17249
Equatorial Guinea,1985-01-01,164.170236734395,48.599998,9.8999996,18.299999,1.1,20274,1050,19224
Equatorial Guinea,1986-01-01,192.328245277965,47.5,10.2,18.700001,1.1,21855,1104,20751
Equatorial Guinea,1987-01-01,225.055053306858,46.5,10.4,19.1,1.1,23021,1150,21871
Equatorial Guinea,1988-01-01,232.941809977359,45.799999,10.6,19.4,1.1,23878,1190,22688
Equatorial Guinea,1989-01-01,196.837729641969,45.299999,10.7,19.799999,1.1,24642,1231,23411
Equatorial Guinea,1990-01-01,240.832676063628,45.099998,10.9,20.1,1.1,25448,1276,24172
Equatorial Guinea,1991-01-01,229.551619631541,45.0,11.1,20.4,1.2,26317,1327,24990
Equatorial Guinea,1992-01-01,268.697483062301,44.900002,11.2,20.6,1.2,27136,1378,25758
Equatorial Guinea,1993-01-01,261.511902300437,45.0,11.3,20.799999,1.2,27918,1432,26486
Equatorial Guinea,1994-01-01,186.682400114648,45.200001,11.4,20.9,1.2,28679,1489,27190
Equatorial Guinea,1995-01-01,252.97528425991,45.400002,11.4,20.9,1.3,29343,1551,27793
Equatorial Guinea,1996-01-01,399.028143561618,44.799999,11.3,20.700001,1.3,29805,1609,28196
Equatorial Guinea,1997-01-01,730.44878449485,42.599998,11.1,20.1,1.3,29882,1650,28233
Equatorial Guinea,1998-01-01,588.641608516569,40.799999,10.8,19.6,1.3,30089,1723,28366
Equatorial Guinea,1999-01-01,948.229598488773,39.0,10.6,19.1,1.3,30361,1811,28551
Equatorial Guinea,2000-01-01,1527.05637771592,37.5,10.3,18.700001,1.3,30776,1906,28870
Equatorial Guinea,2001-01-01,2031.41938636331,35.5,10.1,18.200001,1.4,31174,1999,29175
Equatorial Guinea,2002-01-01,2395.84511947529,33.799999,9.8999996,17.799999,1.4,31724,2096,29628
Equatorial Guinea,2003-01-01,3146.51857534028,32.5,9.6999998,17.4,1.4,32415,2198,30218
Equatorial Guinea,2004-01-01,5337.61438929676,31.0,9.6000004,17.1,1.4,33119,2299,30820
Equatorial Guinea,2005-01-01,9502.85881614782,29.799999,9.5,16.9,1.4,33933,2404,31530
Equatorial Guinea,2006-01-01,11140.1901650513,29.0,9.3999996,16.700001,1.4,34856,2510,32346
Equatorial Guinea,2007-01-01,13776.9033327262,28.200001,9.3000002,16.6,1.4,35825,2613,33211
Equatorial Guinea,2008-01-01,19849.7177669705,27.5,9.3000002,16.6,1.4,36856,2715,34141
Equatorial Guinea,2009-01-01,14398.770485777,26.9,9.3000002,16.5,1.4,37952,2815,35138
Equatorial Guinea,2010-01-01,14905.5145697484,26.5,9.3000002,16.5,1.4,39111,2912,36198
Equatorial Guinea,2011-01-01,18659.4160360714,26.200001,9.1999998,16.5,1.4,40295,3009,37285
Equatorial Guinea,2012-01-01,18756.4250106345,25.9,9.1999998,16.5,1.4,41515,3107,38408
Ethiopia,1980-01-01,204.498592750352,7.0999999,4.5,8.0,1.0,863292,100386,762905
Ethiopia,1981-01-01,204.498592750352,7.0999999,4.5,8.0,1.0,880834,102492,778341
Ethiopia,1982-01-01,207.121076625482,7.1999998,4.4000001,8.0,1.0,899821,104777,795044
Ethiopia,1983-01-01,224.083926290072,7.1999998,4.4000001,8.0,1.0,920246,107278,812968
Ethiopia,1984-01-01,206.523099973882,7.3000002,4.4000001,7.9000001,1.0,941914,110033,831881
Ethiopia,1985-01-01,235.338547384723,7.3000002,4.4000001,7.9000001,1.0,965333,113091,852242
Ethiopia,1986-01-01,237.571522372809,7.3000002,4.4000001,7.8000002,1.0,990549,116411,874138
Ethiopia,1987-01-01,245.667628373262,7.3000002,4.4000001,7.8000002,1.0,1016954,119894,897061
Ethiopia,1988-01-01,245.081084231988,7.1999998,4.3000002,7.6999998,1.0,1044929,123516,921413
Ethiopia,1989-01-01,248.432684802376,7.1999998,4.3000002,7.6999998,1.0,1073526,127335,946191
Ethiopia,1990-01-01,254.295254599846,7.0999999,4.3000002,7.5999999,1.0,1102433,131311,971122
Ethiopia,1991-01-01,269.614763064257,7.0999999,4.1999998,7.5999999,1.0,1132321,135551,996770
Ethiopia,1992-01-01,201.743502561167,7.0,4.1999998,7.5,1.0,1162668,140058,1022610
Ethiopia,1993-01-01,164.165053540403,7.0,4.1999998,7.4000001,1.0,1191806,144661,1047145
Ethiopia,1994-01-01,124.558149636587,6.9000001,4.0999999,7.3000002,1.0,1218131,149261,1068870
Ethiopia,1995-01-01,133.341100582353,6.9000001,4.0999999,7.1999998,1.0,1242287,153750,1088536
Ethiopia,1996-01-01,144.03164867784,6.9000001,4.0,7.0999999,1.0,1264145,158170,1105975
Ethiopia,1997-01-01,140.270215241631,6.8000002,4.0,7.0999999,1.0,1290411,161754,1128657
Ethiopia,1998-01-01,123.830222429401,6.6999998,3.9000001,7.0,1.0,1312124,164544,1147579
Ethiopia,1999-01-01,118.333127942669,6.6999998,3.9000001,6.9000001,1.0,1333451,167179,1166272
Ethiopia,2000-01-01,122.961664711668,6.5999999,3.8,6.8000002,1.0,1357459,169963,1187496
Ethiopia,2001-01-01,119.261857260772,6.5999999,3.8,6.8000002,0.89999998,1386406,172922,1213484
Ethiopia,2002-01-01,110.460874721483,6.5,3.8,6.6999998,0.89999998,1422307,176145,1246162
Ethiopia,2003-01-01,117.860164733528,6.3000002,3.8,6.8000002,0.89999998,1467191,179461,1287730
Ethiopia,2004-01-01,134.542486332684,6.0999999,3.9000001,6.9000001,0.89999998,1541096,183896,1357200
Ethiopia,2005-01-01,160.076791772058,6.0,3.9000001,7.0,0.89999998,1616591,188339,1428252
Ethiopia,2006-01-01,191.75129245508,5.9000001,3.9000001,7.0,0.89999998,1659640,189407,1470233
Ethiopia,2007-01-01,240.347971955032,6.0,3.9000001,7.0,0.89999998,1695040,190390,1504650
Ethiopia,2008-01-01,320.861089711683,6.0,3.8,6.9000001,0.80000001,1726141,191446,1534694
Ethiopia,2009-01-01,373.893958712145,6.0999999,3.8,6.6999998,0.80000001,1755914,192793,1563121
Ethiopia,2010-01-01,335.438495270931,6.1999998,3.7,6.5999999,0.80000001,1789375,194863,1594512
Ethiopia,2011-01-01,348.001348291465,6.1999998,3.7,6.5999999,0.80000001,1833682,198408,1635274
Ethiopia,2012-01-01,458.550920793057,6.1999998,3.7,6.5999999,0.80000001,1901237,205202,1696035
Fiji,1980-01-01,1865.73517064495,23.4,16.299999,27.5,4.8000002,62707,9264,53443
Fiji,1981-01-01,1870.37732827066,22.5,16.1,27.299999,4.8000002,63829,9462,54367
Fiji,1982-01-01,1763.83837226913,22.0,16.1,27.299999,4.8000002,65581,9742,55839
Fiji,1983-01-01,1619.22744761378,21.9,16.299999,27.5,4.9000001,67805,10076,57729
Fiji,1984-01-01,1657.84646405083,21.5,16.299999,27.6,4.9000001,69474,10338,59136
Fiji,1985-01-01,1568.70097436367,21.299999,16.4,27.700001,4.9000001,70916,10560,60356
Fiji,1986-01-01,1737.36434478383,21.200001,16.4,27.700001,4.9000001,71852,10705,61147
Fiji,1987-01-01,1560.65445660972,21.4,16.5,27.9,5.0,72735,10836,61899
Fiji,1988-01-01,1452.18842191699,21.6,16.6,28.0,5.0,73345,10935,62410
Fiji,1989-01-01,1530.54727295317,21.4,16.5,27.9,5.0,73466,10968,62498
Fiji,1990-01-01,1713.18024493152,20.9,16.4,27.6,4.9000001,73442,10994,62448
Fiji,1991-01-01,1763.28656136183,20.6,16.299999,27.4,4.9000001,74026,11100,62926
Fiji,1992-01-01,1947.50420213007,20.200001,16.1,27.1,4.9000001,74559,11197,63362
Fiji,1993-01-01,2073.1188458909,19.799999,15.9,26.700001,4.8000002,75176,11301,63875
Fiji,1994-01-01,2308.70658374683,19.299999,15.7,26.4,4.8000002,75642,11385,64257
Fiji,1995-01-01,2486.98134064276,18.799999,15.4,25.9,4.6999998,75826,11426,64400
Fiji,1996-01-01,2672.43577032827,18.200001,15.2,25.5,4.5999999,75768,11417,64351
Fiji,1997-01-01,2597.92925559026,17.700001,15.0,25.200001,4.5999999,75778,11443,64336
Fiji,1998-01-01,2031.02535415085,17.4,14.8,24.9,4.5,75919,11472,64447
Fiji,1999-01-01,2351.72242912863,16.9,14.6,24.700001,4.5,76131,11522,64609
Fiji,2000-01-01,2015.85749571271,16.299999,14.6,24.5,4.4000001,76787,11603,65184
Fiji,2001-01-01,1964.13025084253,15.8,14.6,24.5,4.4000001,77882,11730,66153
Fiji,2002-01-01,2157.07659613693,15.2,14.6,24.5,4.4000001,79278,11918,67360
Fiji,2003-01-01,2680.27020900823,14.7,14.6,24.5,4.5,80647,12176,68472
Fiji,2004-01-01,3124.60738926325,14.2,14.6,24.4,4.5,81953,12453,69499
Fiji,2005-01-01,3406.47515784893,13.7,14.5,24.299999,4.5,83018,12711,70307
Fiji,2006-01-01,3483.59718493626,13.3,14.5,24.200001,4.5,83992,12969,71023
Fiji,2007-01-01,3793.09738500959,13.0,14.4,24.0,4.5999999,84811,13202,71609
Fiji,2008-01-01,3928.92173857964,12.8,14.3,23.799999,4.5999999,85479,13403,72076
Fiji,2009-01-01,3184.68912291481,12.7,14.3,23.700001,4.5999999,86212,13606,72605
Fiji,2010-01-01,3469.15022439864,12.7,14.3,23.6,4.5999999,87084,13838,73246
Fiji,2011-01-01,4160.72158514781,12.6,14.2,23.6,4.5999999,87879,14068,73811
Fiji,2012-01-01,4359.79284510059,12.5,14.3,23.6,4.5999999,88718,14246,74472
Finland,1980-01-01,11223.937563528,18.1,24.6,32.900002,17.0,935827,338527,597300
Finland,1981-01-01,10926.817966566,18.0,24.200001,32.400002,16.700001,929914,336373,593541
Finland,1982-01-01,10938.122061411,17.799999,23.9,32.0,16.5,924778,334407,590371
Finland,1983-01-01,10497.479996566,17.6,23.6,31.700001,16.299999,923461,333171,590290
Finland,1984-01-01,10833.8662886935,17.299999,23.6,31.6,16.200001,926525,332545,593980
Finland,1985-01-01,11398.1059531509,16.9,23.700001,31.700001,16.200001,934348,335281,599067
Finland,1986-01-01,14951.0467852887,16.299999,23.9,31.9,16.6,948889,344047,604842
Finland,1987-01-01,18571.0599253579,15.8,24.299999,32.0,17.1,965217,355710,609506
Finland,1988-01-01,22047.7933222595,15.3,24.5,32.0,17.6,976086,366335,609751
Finland,1989-01-01,23973.2394840041,14.9,24.4,31.6,17.9,978691,373898,604793
Finland,1990-01-01,28364.6450765922,14.7,24.200001,30.9,18.1,975130,379267,595863
Finland,1991-01-01,25484.7392935746,14.7,23.9,30.1,18.200001,967795,382780,585015
Finland,1992-01-01,22319.059460246,15.0,23.4,29.200001,18.0,952643,382241,570402
Finland,1993-01-01,17608.8123902264,15.4,22.700001,28.1,17.799999,931947,379122,552826
Finland,1994-01-01,20301.333085866,15.8,22.200001,27.1,17.6,912199,376158,536041
Finland,1995-01-01,26271.5998141691,16.0,21.799999,26.5,17.4,900414,373651,526763
Finland,1996-01-01,25783.4504878611,16.0,21.6,26.200001,17.299999,897041,372568,524472
Finland,1997-01-01,24691.8728133698,15.8,21.6,26.200001,17.299999,900231,373099,527132
Finland,1998-01-01,26009.2694886182,15.5,21.6,26.200001,17.299999,906491,375415,531076
Finland,1999-01-01,26186.1900105755,15.2,21.6,26.1,17.299999,910759,378271,532487
Finland,2000-01-01,24345.9148217032,15.0,21.5,25.9,17.4,910837,380709,530127
Finland,2001-01-01,24967.7925153182,14.7,21.4,25.700001,17.5,911907,384216,527691
Finland,2002-01-01,26997.7529897788,14.6,21.299999,25.299999,17.6,909968,387017,522951
Finland,2003-01-01,32927.6802919408,14.7,20.9,24.700001,17.4,898072,385396,512676
Finland,2004-01-01,37772.1781110398,14.8,20.4,24.0,17.1,880838,380124,500714
Finland,2005-01-01,39054.8504423825,15.1,19.799999,23.200001,16.6,858963,371605,487358
Finland,2006-01-01,41222.6020004611,15.5,19.1,22.299999,16.0,831640,359483,472157
Finland,2007-01-01,48476.3927287052,16.0,18.200001,21.4,15.3,801208,344519,456689
Finland,2008-01-01,53772.7942390019,16.4,17.5,20.6,14.6,774465,331457,443008
Finland,2009-01-01,47481.4845364339,17.1,17.0,20.0,14.1,754705,321251,433455
Finland,2010-01-01,46505.3031791822,17.5,16.6,19.700001,13.7,743060,314506,428554
Finland,2011-01-01,51148.9316365836,17.700001,16.5,19.6,13.5,738939,311158,427781
Finland,2012-01-01,47708.0612784469,17.799999,16.5,19.700001,13.5,743091,311941,431150
France,1980-01-01,12738.5200524368,21.0,28.5,41.0,16.9,11905373,3656442,8248931
France,1981-01-01,11116.86105785,20.4,29.0,41.299999,17.6,12254646,3859276,8395371
France,1982-01-01,10501.6091345216,19.799999,29.799999,41.799999,18.700001,12681051,4126826,8554225
France,1983-01-01,9998.97521903088,19.1,30.700001,42.299999,19.9,13153724,4438151,8715574
France,1984-01-01,9430.06964816743,18.6,31.5,42.700001,21.200001,13627385,4765994,8861392
France,1985-01-01,9778.08530538681,18.1,32.299999,42.900002,22.5,14069200,5089884,8979316
France,1986-01-01,13566.6607729285,17.6,33.0,43.0,23.700001,14467770,5400536,9067234
France,1987-01-01,16340.7259713299,17.200001,33.5,42.799999,24.799999,14812833,5696888,9115945
France,1988-01-01,17727.5108342779,16.799999,33.700001,42.5,25.6,15066829,5942590,9124239
France,1989-01-01,17747.5815980944,16.5,33.900002,42.200001,26.200001,15246562,6125719,9120843
France,1990-01-01,21865.5552539348,16.299999,33.599998,41.5,26.4,15243509,6204402,9039107
France,1991-01-01,21675.7060879719,16.200001,33.299999,40.700001,26.299999,15149816,6233201,8916616
France,1992-01-01,23814.227367599,16.299999,32.700001,39.700001,26.299999,14988760,6252858,8735902
France,1993-01-01,22380.331904695,16.4,32.200001,38.700001,26.1,14808915,6257333,8551581
France,1994-01-01,23496.367675721,16.4,31.700001,37.700001,26.1,14654627,6285647,8368980
France,1995-01-01,26889.4250554833,16.4,31.200001,36.799999,26.1,14542739,6332132,8210607
France,1996-01-01,26870.2852380937,16.299999,31.1,36.299999,26.299999,14568815,6413668,8155146
France,1997-01-01,24226.8846867539,16.0,31.1,36.099998,26.5,14650858,6497328,8153531
France,1998-01-01,24971.5744885632,15.7,31.1,35.900002,26.700001,14722434,6578534,8143899
France,1999-01-01,24678.3910613218,15.4,31.1,35.599998,26.9,14784974,6665438,8119535
France,2000-01-01,22416.425417915,15.1,30.9,35.200001,26.9,14791441,6710008,8081433
France,2001-01-01,22449.3396931175,14.9,30.5,34.700001,26.700001,14722551,6711563,8010989
France,2002-01-01,24288.2700193508,14.9,29.9,34.0,26.200001,14570994,6657916,7913079
France,2003-01-01,29627.92426353,15.1,28.9,32.900002,25.299999,14192904,6469307,7723596
France,2004-01-01,33797.1624418436,15.3,27.9,31.9,24.299999,13810212,6274563,7535650
France,2005-01-01,34768.1759037525,15.3,27.299999,31.200001,23.700001,13602899,6166305,7436593
France,2006-01-01,36470.2128399313,15.2,26.9,30.9,23.299999,13544701,6130030,7414670
France,2007-01-01,41557.6235648179,15.0,26.799999,30.700001,23.200001,13558189,6134832,7423357
France,2008-01-01,45515.9617533473,14.8,26.799999,30.700001,23.200001,13633447,6173476,7459971
France,2009-01-01,41737.7635518137,14.7,26.9,30.799999,23.4,13772814,6238218,7534596
France,2010-01-01,40676.0647913191,14.6,27.0,30.9,23.5,13888210,6293944,7594267
France,2011-01-01,43846.4660764801,14.5,27.200001,31.1,23.6,14010443,6352640,7657804
France,2012-01-01,40870.8523645734,14.4,27.299999,31.200001,23.700001,14133156,6409925,7723229
Gabon,1980-01-01,5713.20734803486,12.6,9.1000004,16.4,2.5999999,40263,6067,34196
Gabon,1981-01-01,5023.08367094777,12.6,9.1000004,16.299999,2.5999999,40940,6175,34765
Gabon,1982-01-01,4582.16385119929,12.6,9.1000004,16.200001,2.5999999,41718,6295,35423
Gabon,1983-01-01,4181.0924590103,12.7,9.1000004,16.200001,2.5999999,42556,6425,36131
Gabon,1984-01-01,4273.31283407429,12.8,9.0,16.1,2.5999999,43446,6559,36887
Gabon,1985-01-01,3899.57379066074,12.8,9.0,16.1,2.5999999,44426,6702,37723
Gabon,1986-01-01,3866.27688572497,13.0,9.1000004,16.1,2.5999999,45524,6860,38664
Gabon,1987-01-01,3626.23096018844,13.4,9.1000004,16.200001,2.5999999,46867,7039,39828
Gabon,1988-01-01,4121.06581055823,13.7,9.1000004,16.200001,2.5999999,48174,7208,40966
Gabon,1989-01-01,4376.76117784245,13.7,9.1000004,16.200001,2.5999999,49426,7357,42069
Gabon,1990-01-01,6055.06024838035,13.7,9.1000004,16.200001,2.5999999,50698,7505,43193
Gabon,1991-01-01,5349.45201533822,13.6,9.1000004,16.200001,2.5999999,51985,7667,44318
Gabon,1992-01-01,5390.53679195668,13.6,9.1999998,16.200001,2.5999999,53409,7858,45551
Gabon,1993-01-01,4109.89879857863,13.7,9.1999998,16.200001,2.5999999,54888,8061,46827
Gabon,1994-01-01,3832.09326426072,13.8,9.1999998,16.299999,2.5999999,56454,8270,48184
Gabon,1995-01-01,4419.79034000042,13.9,9.1999998,16.299999,2.5999999,58108,8482,49626
Gabon,1996-01-01,4948.75286903564,13.9,9.1999998,16.299999,2.5999999,59871,8710,51160
Gabon,1997-01-01,4514.99408488397,13.9,9.1999998,16.299999,2.5999999,61757,8950,52807
Gabon,1998-01-01,3705.8180913699,14.0,9.3000002,16.299999,2.5999999,63811,9206,54605
Gabon,1999-01-01,3758.16193587765,14.6,9.3999996,16.4,2.5999999,66192,9495,56697
Gabon,2000-01-01,3991.15715123376,15.2,9.3999996,16.5,2.5999999,68707,9798,58909
Gabon,2001-01-01,3844.56134784246,16.0,9.5,16.700001,2.7,71360,10113,61247
Gabon,2002-01-01,3976.64679909286,16.799999,9.6000004,16.799999,2.7,74194,10430,63764
Gabon,2003-01-01,4724.25479690107,17.700001,9.8000002,17.0,2.7,77206,10748,66458
Gabon,2004-01-01,5483.1445716399,18.700001,9.8999996,17.299999,2.7,80489,11094,69395
Gabon,2005-01-01,6570.96326967573,19.6,10.1,17.5,2.7,83928,11465,72463
Gabon,2006-01-01,6873.45398408936,20.6,10.2,17.799999,2.7,87644,11863,75780
Gabon,2007-01-01,8036.91994764448,21.5,10.4,18.0,2.8,91407,12264,79143
Gabon,2008-01-01,9732.22652388212,22.299999,10.5,18.299999,2.8,95233,12672,82561
Gabon,2009-01-01,7325.90950786739,23.200001,10.7,18.5,2.8,99201,13096,86105
Gabon,2010-01-01,8399.59734429648,23.799999,10.8,18.700001,2.8,102975,13509,89466
Gabon,2011-01-01,10273.7984510255,24.299999,10.9,18.9,2.8,106547,13917,92630
Gabon,2012-01-01,9348.51486808302,24.700001,10.9,19.0,2.9000001,109938,14309,95628
